Açaí-Guaraná,Citrus,Estação,LAT,LONG,Maçã-Verde,Movimentação,Original_269,Original_473,Pêssego,TARGET,Tangerina,Tempo,Zero,_id,_rev,row
3,37,Brooklin,-23.6263,-46.6878,38,26322,58,45,24,REABASTECER,35,2018-9-25,16,2350c1e32ccde63ba727e1e39593799a,1-52e52f75f247490db40b85143f2c5064,14665
4,38,Butantã,-23.5844,-46.7252,25,67889,36,58,28,NORMAL,33,2019-10-19,20,2367054509af7ceed42b0a5ad459e4c8,1-462c2f92716bfb08e830fbab23717f1a,10009
32,37,Fradique Coutinho,-23.5661,-46.6841,13,35749,44,53,5,NORMAL,16,2018-7-19,3,2367054509af7ceed42b0a5ad4608ec0,1-8f847fb3a12e1b410da2b69e1d49d12a,10279
13,32,Fradique Coutinho,-23.5661,-46.6841,15,33242,11,32,14,NORMAL,33,2018-11-10,31,2367054509af7ceed42b0a5ad462f4de,1-0cae026d60fc8c466a6a14872b264af8,10390
39,20,Fradique Coutinho,-23.5661,-46.6841,43,33297,59,74,43,NORMAL,43,2019-3-20,22,2367054509af7ceed42b0a5ad46599cb,1-f28c79071c0f5176480c92575863d138,10520
34,31,Fradique Coutinho,-23.5661,-46.6841,20,33320,9,44,2,NORMAL,35,2019-5-16,65,2367054509af7ceed42b0a5ad4695436,1-1fb986a65c59a7d485c3beb69b2c51d6,10576
22,40,Fradique Coutinho,-23.5661,-46.6841,10,33244,58,67,12,NORMAL,28,2019-12-7,14,2367054509af7ceed42b0a5ad46dbfaf,1-39ac88abd821c639ce14b99029ecfb0e,10777
31,12,Luz,-23.5365,-46.6332,17,124909,54,86,15,REABASTECER,6,2018-6-16,37,2367054509af7ceed42b0a5ad47c7600,1-440d9157bc05c0d49d7a80d4e4704691,10966
11,42,Luz,-23.5365,-46.6332,40,124635,19,21,33,NORMAL,24,2018-6-22,58,2367054509af7ceed42b0a5ad47e98bc,1-d914cd5a1a980be64ed2f2aa22e87492,10972
23,17,Luz,-23.5365,-46.6332,23,126501,4,51,7,REABASTECER,39,2018-12-23,55,2367054509af7ceed42b0a5ad48c326a,1-d713f3b1d68663b953a81a24a50fa95d,11153
5,25,Tatuapé,-23.5402,-46.5765,43,70199,9,66,10,REABASTECER,12,2018-3-3,8,236ecff36646053e611c3d4830a620fa,1-c829182ff8256392a6b4a613f301b1a8,5823
33,31,Tatuapé,-23.5402,-46.5765,32,67158,4,27,39,REABASTECER,43,2018-3-16,47,236ecff36646053e611c3d4830a62174,1-a58bc00599941d077a60bfcc2d711353,5836
15,31,Consolação,-23.5581,-46.6606,21,112768,4,65,43,NORMAL,27,2019-1-22,7,2394dac26fc754834092d4c6b152c85a,1-b61b06f0bb155737af360e6745e9189a,2542
29,10,Consolação,-23.5581,-46.6606,4,113986,40,86,23,NORMAL,43,2018-5-20,22,2394dac26fc754834092d4c6b17056c0,1-7fa178d984c5467f8ed1d94f725ddffe,2300
19,37,Consolação,-23.5581,-46.6606,27,114162,65,9,21,REABASTECER,11,2018-8-18,50,2394dac26fc754834092d4c6b173dd2e,1-d1840948359ff4ba8042987f0cf30459,2388
15,11,Consolação,-23.5581,-46.6606,22,114513,24,48,14,NORMAL,40,2018-12-9,30,2394dac26fc754834092d4c6b18c0c19,1-b7101d8542b14236e14b2c7575965db1,2499
43,22,Consolação,-23.5581,-46.6606,11,111635,55,7,15,NORMAL,40,2019-3-4,23,2394dac26fc754834092d4c6b1ea48ed,1-ea7a32ce00aa1b7e17e6871fd472b2ac,2584
28,6,Consolação,-23.5581,-46.6606,34,113553,23,86,18,NORMAL,40,2019-1-29,22,2394dac26fc754834092d4c6b1ef96aa,1-b0d3aa57440d3cd7930103b4592a5346,2549
6,31,Consolação,-23.5581,-46.6606,22,113712,51,75,12,REABASTECER,2,2019-3-15,27,2394dac26fc754834092d4c6b1f889a9,1-5f841f5956f208292f68e029e0dbfe17,2595
3,23,República,-23.5436,-46.6434,15,110378,28,42,31,NORMAL,19,2019-5-29,44,239e4f3f001e08c9266370b561403d13,1-55fbccff78680f4d55654d2ed309cac4,6989
8,5,República,-23.5436,-46.6434,38,108807,22,51,22,REABASTECER,25,2019-9-2,56,239e4f3f001e08c9266370b56150bf64,1-5970e5d4080b1d3b1be14336830b7dcb,7082
43,27,Brooklin,-23.6263,-46.6878,10,26199,55,12,5,REABASTECER,25,2019-1-23,35,239fa813f1a94a505e0f8262fb752059,1-23cf3159b7c3d94f3b61ce25405fc40e,14783
29,40,Trianon-Masp,-23.5634,-46.6544,11,42854,50,35,35,NORMAL,13,2018-7-12,43,23a7031869a625144e56f24f3900705b,1-4ded405dffb68de961d4e1c6a9474c4f,1632
22,39,Trianon-Masp,-23.5634,-46.6544,19,44229,41,47,43,NORMAL,39,2019-4-22,25,23a7031869a625144e56f24f39052397,1-4ab94a01e6329d93783c26cf23c3bfcf,1912
31,3,Trianon-Masp,-23.5634,-46.6544,37,42498,43,44,43,NORMAL,37,2019-5-1,23,23a7031869a625144e56f24f391ba0b3,1-67c341b8eba4d27f545368aa495f5381,1921
43,7,Trianon-Masp,-23.5634,-46.6544,14,43418,23,10,43,NORMAL,11,2019-12-9,65,23a7031869a625144e56f24f3939fbf4,1-628ccd0d41cc3c5fec50f9b54543db66,2139
39,9,Consolação,-23.5581,-46.6606,8,113884,13,69,12,NORMAL,17,2018-1-30,58,23a7031869a625144e56f24f393a2dc0,1-6ad6e752ee1f601900213457bd8b576f,2190
18,32,Consolação,-23.5581,-46.6606,12,114044,7,9,9,REABASTECER,4,2018-10-3,55,23a7031869a625144e56f24f393f4fa9,1-c9ab81a33bdc9589682f0bdc7409a392,2433
30,24,Consolação,-23.5581,-46.6606,33,113273,48,86,29,NORMAL,12,2018-12-5,61,23a7031869a625144e56f24f3940c249,1-604f7b248d2aa22cf8e387811d0215b7,2495
21,22,Consolação,-23.5581,-46.6606,20,114176,31,79,27,NORMAL,8,2019-2-19,65,23a7031869a625144e56f24f39438f70,1-a96d54a86f526ee7f4fb275f929f629a,2569
20,29,Consolação,-23.5581,-46.6606,26,111947,19,49,34,NORMAL,11,2019-2-30,51,23a7031869a625144e56f24f3944a970,1-8788fe613932ec581706d1f99e31cba8,2580
25,41,Consolação,-23.5581,-46.6606,30,112198,37,19,40,NORMAL,38,2019-4-9,51,23a7031869a625144e56f24f39474c9e,1-b66b4818bfc3745ee1fe654ce9dcc086,2619
17,19,Consolação,-23.5581,-46.6606,7,115425,44,24,37,NORMAL,36,2019-5-13,55,23a7031869a625144e56f24f394900db,1-a4a398f75c77aa04822f7e2c77de630a,2653
29,17,Consolação,-23.5581,-46.6606,20,112731,58,42,18,REABASTECER,3,2019-5-29,3,23a7031869a625144e56f24f39490651,1-35b7d4056821fd838aff5ad2285c1ace,2669
43,13,Ana Rosa,-23.5813,-46.6383,37,64154,8,46,6,REABASTECER,18,2019-12-9,35,23c4886837ce0bbe9510847b9698cbbc,1-2d5b3ad33f8e0a0aced3cc8aa7543c2d,12219
16,23,São Joaquim,-23.5618,-46.6389,22,34968,30,19,18,NORMAL,8,2018-1-7,19,23c4886837ce0bbe9510847b96a6d300,1-01ecb78f1815c5066018217de7e3765e,12247
14,6,São Joaquim,-23.5618,-46.6389,17,33354,55,63,17,REABASTECER,16,2018-5-8,43,23c4886837ce0bbe9510847b96e4b438,1-7527278628c2777c87ee339de45ee5d2,12368
11,29,São Joaquim,-23.5618,-46.6389,43,36120,56,36,7,NORMAL,36,2018-9-12,65,23c4886837ce0bbe9510847b96e7eb5f,1-2a35ebdfc754a629b1052a00daf03238,12492
15,31,São Joaquim,-23.5618,-46.6389,32,35959,25,22,17,NORMAL,25,2018-11-4,25,23c4886837ce0bbe9510847b96e869fa,1-034d9b0b55b37d874d3656aba2b2e2b4,12544
18,34,São Judas,-23.6255,-46.6411,26,13772,43,7,22,REABASTECER,7,2018-4-27,2,23c4886837ce0bbe9510847b96f54cbf,1-8cfb7ad757972c593e0f71b619a23db6,13077
24,5,São Judas,-23.6255,-46.6411,15,17093,14,73,15,REABASTECER,29,2019-12-22,49,23de79f60a3ea83aac79acfeca28e655,1-4465ec1bb4c54ccaf3e563f9b855f763,13672
11,15,Vila Mariana,-23.5895,-46.6346,43,24663,50,61,38,NORMAL,19,2019-1-17,44,23de79f60a3ea83aac79acfeca6c849b,1-a4d5555166d6c8bc898078990e702b26,14057
18,11,Vila Mariana,-23.5895,-46.6346,37,23478,36,69,12,NORMAL,16,2018-7-4,53,23de79f60a3ea83aac79acfeca6ecc7f,1-8b2a39c74b5a8fb29b3fe3f3c07a7749,13864
16,10,Vila Mariana,-23.5895,-46.6346,37,22579,29,62,9,NORMAL,10,2018-7-5,45,23de79f60a3ea83aac79acfecadc0ddb,1-7cdffff0649c59a590b04cab2083d05e,13865
26,17,Vila Mariana,-23.5895,-46.6346,14,24538,59,21,25,NORMAL,31,2019-8-8,13,23de79f60a3ea83aac79acfecaee2c30,1-4d03281d5c0c4f95da21dec8ae944dfa,14258
27,43,Vila Mariana,-23.5895,-46.6346,16,21822,21,66,11,NORMAL,29,2019-2-15,56,23de79f60a3ea83aac79acfecaf07d7c,1-79781b9e770514b6fba4a4841e38ecc0,14085
20,6,Campo Belo,-23.6188,-46.6823,11,26072,17,75,36,REABASTECER,7,2019-8-1,36,23ece6bc9c8722194797c146fcadd7e0,1-9b38cb4506db5d60211782058ce0118b,15691
12,20,Eucaliptos,-23.61,-46.6686,23,25231,38,77,22,NORMAL,22,2018-2-8,16,23ece6bc9c8722194797c146fcc9be39,1-098f785135f950ec9f963e92f161cc4d,15878
16,9,Eucaliptos,-23.61,-46.6686,24,25327,60,39,20,NORMAL,41,2018-10-13,21,23ece6bc9c8722194797c146fcd3d95d,1-2651cb5b5f82e8702086e7cce2a74b49,16123
14,18,Eucaliptos,-23.61,-46.6686,30,22874,37,31,26,REABASTECER,43,2018-12-24,7,23ece6bc9c8722194797c146fcd584ea,1-8df49ada612658ecb3880de84fb85d3b,16194
23,26,Eucaliptos,-23.61,-46.6686,34,22177,18,62,1,NORMAL,35,2019-2-30,16,23ece6bc9c8722194797c146fcd5aec5,1-d9638a004df1c63e4e37be336a408372,16260
9,35,Eucaliptos,-23.61,-46.6686,25,21918,15,4,15,NORMAL,7,2019-7-30,16,23ece6bc9c8722194797c146fcf346e3,1-81633b8c279d99843518d7d7b98b9dd1,16410
30,9,Fradique Coutinho,-23.5661,-46.6841,20,36604,13,79,14,NORMAL,21,2019-1-21,47,23f2a5cd9d12af1e85e26439f34d983f,1-a2e6d30d0e8b252b68a3532526c9adab,10461
37,39,Fradique Coutinho,-23.5661,-46.6841,13,35920,2,16,32,NORMAL,38,2019-9-15,61,23f2a5cd9d12af1e85e26439f3808ee9,1-b1a31b77cc558f3f98f1b4a5356e0f8f,10695
23,20,São Joaquim,-23.5618,-46.6389,8,35263,4,74,20,NORMAL,4,2018-8-29,7,23f4610885630e7b1795cbf5d6573ae4,1-a018c1670acd46c370bac9a78af49239,12479
11,35,Fradique Coutinho,-23.5661,-46.6841,6,35588,45,77,30,NORMAL,13,2019-6-2,13,23f77ad32b64a0365bbca56256f27a21,1-2442338018b726e9c86ae6dd5700c281,10592
24,12,Trianon-Masp,-23.5634,-46.6544,27,44003,8,8,36,REABASTECER,37,2019-9-19,35,241c0a1394ca1ef3bda5849eac9e1e40,1-e48f0e5668a6d81322f657cf88d95a00,2059
16,35,Eucaliptos,-23.61,-46.6686,33,23727,39,20,10,NORMAL,10,2018-6-17,65,241ef3fa9d95d1d9e3f69dba74ecb85b,1-2df2a03b0871191252d23f7f0b1c668f,16007
43,28,Eucaliptos,-23.61,-46.6686,21,24162,5,68,32,NORMAL,34,2018-6-21,34,241ef3fa9d95d1d9e3f69dba74eef9ad,1-b491ec9e500239dcc2a8b8f05fb5512a,16011
21,4,Sé,-23.55,-46.6333,43,191770,46,55,16,NORMAL,27,2018-5-18,54,242252a7339591d82f4fd4df5d4a17b5,1-0df0995541e6fe406bbdb4c69ddf31b4,3738
37,35,Sé,-23.55,-46.6333,34,194650,42,65,7,REABASTECER,22,2018-8-16,9,242252a7339591d82f4fd4df5d50d7b2,1-fbfd058864e46e62a19df48c1e3c2eff,3826
15,20,Sé,-23.55,-46.6333,21,192299,17,40,43,REABASTECER,4,2018-12-25,3,242252a7339591d82f4fd4df5d6d23a1,1-f2185624d055ff5b2d7987ea26368f52,3955
30,40,Sé,-23.55,-46.6333,7,195054,46,59,15,NORMAL,26,2019-1-12,25,242252a7339591d82f4fd4df5d783cc3,1-f9dda12c864fa4a29d4bc195b7acacbc,3972
11,39,Sé,-23.55,-46.6333,29,195268,21,68,37,NORMAL,3,2019-2-9,37,242252a7339591d82f4fd4df5d861a86,1-7872e7bcce505854fb4027d77796bc93,3999
35,17,Vila Mariana,-23.5895,-46.6346,36,24990,9,68,37,REABASTECER,35,2019-7-25,36,2446ad972cd5682cb008aed75247fbaa,1-c9641e8093808fee6a3c6e9cfabfdb0a,14245
24,39,Ana Rosa,-23.5813,-46.6383,43,66455,46,66,6,REABASTECER,36,2018-7-27,16,244a550bdade724b7e140e124982dd24,1-8d92c3bbd5b5e6db96e0bc852ad42144,11727
7,8,Ana Rosa,-23.5813,-46.6383,2,66129,11,49,6,REABASTECER,23,2019-6-6,48,244a550bdade724b7e140e1249a75d11,1-9cac3aec7ad29622ee11c81663387af5,12036
16,37,São Joaquim,-23.5618,-46.6389,30,33696,46,7,29,REABASTECER,8,2019-2-11,29,244a550bdade724b7e140e1249b19951,1-7035621997d1d800ec5d71c859181f96,12641
25,23,São Joaquim,-23.5618,-46.6389,43,36375,56,5,43,NORMAL,43,2019-9-6,65,244a550bdade724b7e140e1249b6231a,1-19bae5212130cf1380ffaf407305e54e,12846
20,17,São Joaquim,-23.5618,-46.6389,42,34716,49,86,40,NORMAL,38,2019-9-7,58,244a550bdade724b7e140e1249b62cdd,1-5b0404be1cb3ca0a1d54a3436afc9e96,12847
7,22,São Joaquim,-23.5618,-46.6389,20,33983,25,86,13,NORMAL,18,2019-10-22,43,244a550bdade724b7e140e1249b6a6f0,1-b0d63f18fdd1f8e8c0c783756f73494f,12892
26,18,São Judas,-23.6255,-46.6411,10,15735,39,38,40,NORMAL,43,2018-10-3,31,244a550bdade724b7e140e1249cde416,1-d5937f2faa463065f46553222a7ee326,13233
41,43,Pinheiros,-23.5664,-46.703,43,76790,60,6,18,REABASTECER,2,2018-7-14,65,2481d41389a67779e7c7575c203bea45,1-80002361a63756d94a914d275e5e0d2e,8834
10,10,Pinheiros,-23.5664,-46.703,29,79350,6,61,15,NORMAL,25,2019-1-3,28,2481d41389a67779e7c7575c20501d2c,1-48fb6460b8b4b0a8b8533c363ec5e198,9003
24,25,Ana Rosa,-23.5813,-46.6383,16,65674,29,37,27,NORMAL,38,2019-10-23,56,2485a7932b66db3645d05905da23ad40,1-2c3965db9884b5cf4962bce9cf6bb399,12173
31,5,Ana Rosa,-23.5813,-46.6383,36,64940,58,22,39,REABASTECER,8,2019-12-11,18,2485a7932b66db3645d05905da4149ce,1-da7050cfa9027e01c775cbb0d0c6fe13,12221
20,27,São Joaquim,-23.5618,-46.6389,26,36231,39,29,22,NORMAL,14,2018-1-6,27,2485a7932b66db3645d05905da418b56,1-c7792f077e7722963d8650207ea300fb,12246
19,13,São Joaquim,-23.5618,-46.6389,40,32946,63,40,28,NORMAL,7,2018-5-18,38,2485a7932b66db3645d05905dab17deb,1-a8d31f517fbcf1adc2d31c93ac06ba9b,12378
43,25,São Joaquim,-23.5618,-46.6389,18,35308,16,33,24,NORMAL,29,2018-6-14,65,2485a7932b66db3645d05905dab713e7,1-e1a2e14fdbed6eae8886df456decf67e,12404
8,27,São Joaquim,-23.5618,-46.6389,35,33264,45,27,38,NORMAL,7,2019-3-13,65,2485a7932b66db3645d05905dad0069d,1-0336243ff71ce5af6cf6a5a7ab3b8a8c,12673
33,12,São Joaquim,-23.5618,-46.6389,35,35422,57,19,5,NORMAL,14,2019-8-25,5,2485a7932b66db3645d05905dae01d3d,1-ec27b1da7d78ecc6b34d3d86d6ac1266,12835
6,43,São Joaquim,-23.5618,-46.6389,13,36464,19,86,14,REABASTECER,16,2019-10-13,45,2485a7932b66db3645d05905dae07e84,1-f82b2327afed0ec18d5386b37a705b4a,12883
43,23,São Joaquim,-23.5618,-46.6389,33,33331,19,57,8,NORMAL,14,2019-11-4,22,2485a7932b66db3645d05905dae08baa,1-4d9e94d48740c760ce6819b8c059f0a9,12904
8,34,São Joaquim,-23.5618,-46.6389,38,33059,6,19,26,NORMAL,22,2018-12-16,11,24931339ffab3ec977f126c7aede8618,1-be70fc7a2004e26c6db93aed7f043e76,12586
19,5,São Joaquim,-23.5618,-46.6389,43,32850,46,86,33,REABASTECER,12,2019-2-21,23,24931339ffab3ec977f126c7aeded334,1-de6b14d7aa1ad790d0b37c3eb7617b72,12651
7,8,São Joaquim,-23.5618,-46.6389,43,36051,18,54,17,NORMAL,15,2019-6-28,27,24931339ffab3ec977f126c7aee32e69,1-ae2433c6eae95e4128624146a4bd99a5,12778
15,34,São Judas,-23.6255,-46.6411,43,16985,41,34,18,NORMAL,23,2018-1-17,23,24931339ffab3ec977f126c7aeed2940,1-a28b590725166c5c14d7968819742369,12977
32,7,Paraíso,-23.57677,-46.63933,23,71704,47,30,29,NORMAL,18,2018-1-16,22,24931339ffab3ec977f126c7aefd689b,1-b9190da3634d20ac57a4090fc14a1c27,16
23,41,Paraíso,-23.57677,-46.63933,24,73246,35,52,20,REABASTECER,6,2019-9-24,22,24a8ae48622b82a2a6a73a3ef3195de1,1-faae65f68dac6d5766c1166241e436fd,624
37,23,Paraíso,-23.57677,-46.63933,25,70455,62,8,29,REABASTECER,15,2018-1-27,17,24b360cac5c82dfc5d297dbc7d3de2d0,1-ceeee1426c420216a5854bca604d33b7,27
27,37,Paraíso,-23.57677,-46.63933,29,71579,43,78,19,NORMAL,5,2018-5-14,50,24b360cac5c82dfc5d297dbc7d3e86a4,1-05f360d669c75afca9282fdd1d122e87,134
43,40,Paraíso,-23.57677,-46.63933,29,70083,58,43,26,REABASTECER,24,2018-8-7,0,24b360cac5c82dfc5d297dbc7d3fea07,1-2069e0485b9c188b2c5c592458eb8fb5,217
18,13,Paraíso,-23.57677,-46.63933,39,73166,23,47,43,NORMAL,38,2018-8-24,21,24b360cac5c82dfc5d297dbc7d403190,1-cf9fd298bd300e9f46af3ecbf53c6353,234
18,10,Paraíso,-23.57677,-46.63933,4,70748,15,5,35,REABASTECER,32,2018-12-12,65,24b360cac5c82dfc5d297dbc7d40d94d,1-ab9d77eca71347728eb95d6f97ea9859,342
27,14,Paraíso,-23.57677,-46.63933,21,71006,65,10,10,REABASTECER,39,2019-6-19,34,24b360cac5c82dfc5d297dbc7dea41e4,1-cb5a89127ecc1c419f429f55756421bd,529
37,33,Ana Rosa,-23.5813,-46.6383,21,64171,41,86,14,NORMAL,32,2018-3-5,14,24ccf468ec34661f727b65a6da7c792c,1-f97b163de22a4855859b235f8029c28c,11585
37,26,Ana Rosa,-23.5813,-46.6383,34,67304,11,34,36,NORMAL,38,2019-1-21,57,24ccf468ec34661f727b65a6daa00bc4,1-5f053d4c753e1f0228902ef49718cffe,11901
26,43,Ana Rosa,-23.5813,-46.6383,36,65455,65,67,19,NORMAL,25,2019-2-16,20,24ccf468ec34661f727b65a6daa3eb60,1-15cd1d818ecfec71b16f387c443aa0e2,11926
18,38,Ana Rosa,-23.5813,-46.6383,30,65920,48,33,6,NORMAL,15,2019-2-19,65,24ccf468ec34661f727b65a6daa3f57b,1-eb2033f4bcdb4c6205379c19bdba89e7,11929
11,33,Ana Rosa,-23.5813,-46.6383,23,66545,17,21,19,NORMAL,36,2019-11-4,33,24ccf468ec34661f727b65a6dac88781,1-6a26a438e3e5acfd1473656396afe9b2,12184
21,38,São Joaquim,-23.5618,-46.6389,37,33065,30,23,25,NORMAL,17,2018-1-16,16,24ccf468ec34661f727b65a6dad23df8,1-55c1df26111b3b4d717bf736786d5466,12256
15,43,São Joaquim,-23.5618,-46.6389,37,35910,32,65,38,NORMAL,30,2018-4-2,14,24ccf468ec34661f727b65a6dadb45e0,1-9d266270b142be7391a2a88abac89da1,12332
13,12,São Joaquim,-23.5618,-46.6389,23,35074,59,68,14,NORMAL,29,2018-10-3,56,24ccf468ec34661f727b65a6daf204ad,1-34ed8b3435e15c581d49f450cf415468,12513
34,30,Campo Belo,-23.6188,-46.6823,33,25541,35,26,38,NORMAL,6,2018-7-29,65,24d4086be00989ebc2a518bc38065518,1-cbab84a836d845c4beb335e0ba3de3b0,15329
22,1,Campo Belo,-23.6188,-46.6823,31,26224,32,56,43,REABASTECER,18,2018-11-3,55,24d4086be00989ebc2a518bc380868e4,1-8edc44fe627824139a1a52dcf77ead15,15423
43,7,Sé,-23.55,-46.6333,10,194413,65,6,30,REABASTECER,36,2018-12-28,48,24e62935482e95e9625ef4d05e47690e,1-dfd5589266288d8c25e2f2ffea545bf3,3958
5,4,Brigadeiro,-23.5683,-46.6482,10,46292,20,72,26,REABASTECER,11,2018-3-14,6,24f0bf3637d700b6f651fe5b4e5de704,1-42719baa63c5dc4be79f215f0cf5ac97,794
37,27,Brigadeiro,-23.5683,-46.6482,1,47990,17,86,10,NORMAL,7,2018-7-24,55,24f0bf3637d700b6f651fe5b4e7757a8,1-e2ae3fee848fef2bb809fa58744649b3,924
6,2,Brigadeiro,-23.5683,-46.6482,40,46704,30,54,4,REABASTECER,6,2018-9-4,44,24f0bf3637d700b6f651fe5b4e7f768c,1-70e4b0803c687525bdc02f5d52767e87,964
17,30,Brigadeiro,-23.5683,-46.6482,29,47422,46,86,4,NORMAL,12,2019-6-7,37,24f0bf3637d700b6f651fe5b4eb497dd,1-aead88a83a89e529005adf44f731caf2,1237
32,39,Eucaliptos,-23.61,-46.6686,11,22333,18,74,43,NORMAL,24,2018-10-18,55,24f27b4614fb59d6e4064705fd853c7f,1-4a10939931f30e42f98ba6efe6935004,16128
27,30,Eucaliptos,-23.61,-46.6686,41,23023,56,66,40,NORMAL,13,2018-12-21,29,24f27b4614fb59d6e4064705fda0b21f,1-8b78a4bcc975e2798f421d40a65e78ca,16191
30,27,Eucaliptos,-23.61,-46.6686,24,25524,19,86,29,NORMAL,15,2019-11-28,8,24f27b4614fb59d6e4064705fda6ca79,1-aab14a50cfedd7c4e8f38d8a7a79c219,16528
6,34,Moema,-23.5489,-46.6388,31,19852,17,86,27,REABASTECER,20,2018-7-6,61,24f27b4614fb59d6e4064705fdae72a8,1-b3c340e19ddf540844513f3f5d209334,16746
5,25,Paraíso,-23.57677,-46.63933,8,70612,5,18,33,REABASTECER,27,2018-5-20,3,24f27b4614fb59d6e4064705fdb6bb3f,1-d83af329d36fec2850d068afd444bd49,140
33,40,Paraíso,-23.57677,-46.63933,24,70452,45,75,24,NORMAL,11,2018-8-30,45,24f27b4614fb59d6e4064705fdb72119,1-e7dae3e37eb65f281561c4f925815e1a,240
19,19,Paraíso,-23.57677,-46.63933,12,70838,15,64,35,NORMAL,28,2018-12-23,52,24f27b4614fb59d6e4064705fdb7ea2d,1-670ab6a0d3f7106f9583d3702accbe98,353
34,28,Paraíso,-23.57677,-46.63933,15,71737,54,30,12,REABASTECER,16,2019-2-2,5,24f27b4614fb59d6e4064705fdb8183d,1-f73910f579ab0e605a56552c080c1c52,392
15,7,Paraíso,-23.57677,-46.63933,15,72539,52,78,4,REABASTECER,31,2019-6-21,19,24f27b4614fb59d6e4064705fdb96c63,1-03ed14db628b615f4ec31bb34c573c0a,531
14,24,Brigadeiro,-23.5683,-46.6482,24,47806,27,11,28,REABASTECER,28,2018-1-17,5,24f27b4614fb59d6e4064705fdba68e7,1-d938e943ec987f2f8c62fdb7593d782e,737
18,34,Brigadeiro,-23.5683,-46.6482,39,46325,32,86,23,NORMAL,22,2018-1-28,65,24f27b4614fb59d6e4064705fdba74ad,1-b6be9141ff0f40aba2c72d796cd502af,748
13,31,Brigadeiro,-23.5683,-46.6482,31,47511,32,55,26,NORMAL,13,2018-4-3,65,24f27b4614fb59d6e4064705fdbafd84,1-d86e367deee6b8d3c4e008d6ab4e93bd,813
29,15,Brigadeiro,-23.5683,-46.6482,35,45993,20,23,18,NORMAL,30,2019-7-28,8,24f27b4614fb59d6e4064705fdd2b2a4,1-a90fe450c37eb0bce48acf6d85fe0e3e,1288
40,30,Brigadeiro,-23.5683,-46.6482,23,48512,19,86,31,NORMAL,43,2019-4-30,44,251aebe983e753bd21b1361efb1990e9,1-fb32cb3779cf533d64b5f8c9aa035e5c,1200
35,1,Brigadeiro,-23.5683,-46.6482,4,46186,65,57,5,REABASTECER,15,2019-6-28,26,251aebe983e753bd21b1361efb1b497e,1-2f1c99f848eb7dcb47f637c117f91bbd,1258
29,10,República,-23.5436,-46.6434,37,108207,11,67,43,NORMAL,28,2019-4-12,41,251e2c6b95f8af8cc12ae1d6fa7c5046,1-1ae3d5c3296d4402180c17ce979f9b58,6942
43,17,República,-23.5436,-46.6434,40,109860,11,78,27,NORMAL,22,2019-5-8,55,251e2c6b95f8af8cc12ae1d6fa7e6aa4,1-945f087dfd29fed600828af8e09d1feb,6968
18,4,República,-23.5436,-46.6434,22,107904,56,6,8,REABASTECER,38,2019-5-24,5,251e2c6b95f8af8cc12ae1d6fa7e8fe2,1-0fdcc6117b4af14a1e52872e9dcf38f9,6984
38,35,República,-23.5436,-46.6434,22,109779,65,20,10,NORMAL,10,2019-9-5,32,251e2c6b95f8af8cc12ae1d6fa85961b,1-fd5bc30c174eb549cb7d7c0f2e69ac46,7085
15,4,Higienópolis-Mackenzie,-23.5488,-46.6519,36,92899,63,16,4,NORMAL,11,2018-8-22,52,251e2c6b95f8af8cc12ae1d6fa9d4528,1-aa65f672977abff336a8c611cbf39c94,7432
14,25,Higienópolis-Mackenzie,-23.5488,-46.6519,36,93485,53,6,32,NORMAL,10,2018-12-28,21,251e2c6b95f8af8cc12ae1d6faa20ae0,1-75ce81970c5a2a7c333258d54353ed22,7558
18,16,Higienópolis-Mackenzie,-23.5488,-46.6519,21,90280,17,86,28,NORMAL,34,2019-4-5,29,251e2c6b95f8af8cc12ae1d6fabbc0bf,1-ecf87cb8d544e4e2f989cb292598bb8d,7655
28,43,Higienópolis-Mackenzie,-23.5488,-46.6519,8,90001,28,35,23,NORMAL,31,2018-10-12,25,255751d1caf313e070dbf0bfdfe7a519,1-27410b3156f60a11ceade4263124270c,7482
21,11,Faria Lima,-23.5675,-46.6929,41,51837,37,70,36,NORMAL,43,2018-11-25,30,255c95c0d25f6f7b6e4c9b292e07904a,1-6196d737ffefa4d4bdde3ea766c197d4,8245
18,26,Faria Lima,-23.5675,-46.6929,31,53250,7,47,35,NORMAL,29,2018-8-20,39,255c95c0d25f6f7b6e4c9b292e081538,1-f61c694ddca994798940a9b90f46cd7f,8150
8,21,Faria Lima,-23.5675,-46.6929,25,54108,60,24,26,NORMAL,24,2018-8-22,26,255c95c0d25f6f7b6e4c9b292e082de7,1-eacca158efd1c46656b80ad10fbf8212,8152
33,22,Faria Lima,-23.5675,-46.6929,22,51818,65,68,30,NORMAL,11,2019-8-27,2,255c95c0d25f6f7b6e4c9b292e0aae43,1-9fc190a4d6efc77ffeca940fc15d6bb5,8517
26,15,Faria Lima,-23.5675,-46.6929,43,52787,46,26,6,REABASTECER,9,2019-1-6,5,255c95c0d25f6f7b6e4c9b292e0b5fbd,1-c34acc2134477dd565e9f2ce73ac70c0,8286
39,21,Faria Lima,-23.5675,-46.6929,15,54761,55,30,13,NORMAL,19,2018-11-20,65,255c95c0d25f6f7b6e4c9b292e116e8c,1-705178cdf50c743bd83f1be6e538ef98,8240
